set_no,name,price_store,price_used,aftermarket,popularity,category,year,volume,weight,total_parts,number_parts,number_colors,scolor_1st,scolor_2nd
10669-1,Turtle Lair,19.99,23.0,3.0100000000000016,,Bigfig-Junior,2014.0,2301.9320000000002,0.29,109,69,19,Black,Gray
10671-1,Fire Emergency,19.99,21.0,1.0100000000000016,5.0,Bigfig-Junior,2014.0,3603.024,0.36,125,86,15,Black,Red
10672-1,Batman: Defend the Batcave,29.99,23.0,-6.989999999999998,15.0,Bigfig-Junior,2014.0,4359.156,0.51,151,96,19,Black,Gray
10673-1,Race Car Rally,29.99,16.0,-13.989999999999998,,Bigfig-Junior,2014.0,11921.4,1.0,350,138,18,White,Black
10674-1,Pony Farm,29.99,,,,Bigfig-Junior,2014.0,11921.4,1.01,306,95,19,Tan,White
10675-1,Police – The Big Escape,29.99,27.0,-2.9899999999999984,,Bigfig-Junior,2014.0,4359.156,0.48,146,93,18,White,Gray
10676-1,Knights' Castle,49.99,,,5.0,Bigfig-Junior,2014.0,17449.2,1.46,482,130,20,Gray,Gray
21019-1,The Eiffel Tower,34.99,22.0,-12.990000000000002,15.0,Advanced-models,2014.0,,0.46,324,56,8,Gray,Gray
21020-1,Trevi Fountain,49.99,72.0,22.009999999999998,5.0,Advanced-models,2014.0,,0.92,731,85,7,White,Transparent
21107-1,The End,34.99,22.0,-12.990000000000002,,Licensed-Other,2014.0,,,456,59,8,Tan,Black
21113-1,The Cave,19.99,10.0,-9.989999999999998,28.200000000000003,Licensed-Other,2014.0,3603.024,0.44,249,63,22,Gray,Black
21114-1,The Farm,29.99,19.0,-10.989999999999998,9.0,Licensed-Other,2014.0,3989.2259999999997,0.5,262,79,22,Brown,Tan
21115-1,The First Night,39.99,23.0,-16.990000000000002,9.0,Licensed-Other,2014.0,7092.863999999999,0.91,408,87,22,Brown,Gray
21116-1,Crafting Box,49.99,30.0,-19.990000000000002,5.0,Licensed-Other,2014.0,9407.896,1.09,518,107,26,Gray,Brown
21117-1,The Ender Dragon,69.99,69.0,-0.9899999999999949,4.0,Licensed-Other,2014.0,10016.64,1.02,647,108,18,Black,Gray
21118-1,The Mine,109.99,71.0,-38.989999999999995,14.100000000000001,Licensed-Other,2014.0,17055.36,1.76,938,135,25,Gray,Brown
30112-1,Emma's Flower Stand,4.99,3.0,-1.9900000000000002,3.0,Bigfig-Girls,2014.0,,,44,38,17,Tan,Red
30113-1,Stephanie's Bakery Stand,,2.0,,8.0,Bigfig-Girls,2014.0,,,35,30,13,Red,Yellow
30114-1,Andrea's Beach Lounge ,,4.0,,,Bigfig-Girls,2014.0,,,32,27,15,Yellow,White
30115-1,Jungle Boat,4.99,3.0,-1.9900000000000002,6.0,Bigfig-Girls,2014.0,,,33,28,13,Gray,White
30116-1,Rapunzel's Market Visit,3.99,2.0,-1.9900000000000002,4.0,Licensed-Other,2014.0,,,42,30,15,Black,Red
30187-1,Fast Car ,3.29,2.0,-1.29,3.0,Advanced-models,2014.0,,,61,33,7,Black,Red
30188-1,Cute Kitten ,,3.0,,4.0,Advanced-models,2014.0,,0.03,60,32,5,Gray,White
30189-1,Transport Plane ,,1.0,,4.0,Advanced-models,2014.0,,,51,31,8,Gray,White
30197-1,Snowman,3.99,5.0,1.0099999999999998,,Advanced-models,2014.0,,,60,29,8,White,Blue
30226-1,Police Helicopter ,,2.0,,3.0,Modern-City,2014.0,,0.04,52,35,11,White,Transparent
30227-1,Police Watercraft,4.99,2.0,-2.99,11.100000000000001,Modern-City,2014.0,,,36,28,11,Blue,White
30228-1,Police ATV,,2.0,,4.0,Modern-City,2014.0,,,42,26,9,White,Gray
30229-1,Repair Lift ,3.49,4.0,0.5099999999999998,9.899999999999999,Modern-City,2014.0,,,42,28,8,Yellow,Black
30244-1,Anakin's Jedi Interceptor,4.49,3.0,-1.4900000000000002,5.0,Licensed-StarWars,2014.0,,0.04,47,24,8,Black,Gray
30246-1,Imperial Shuttle,3.99,3.0,-0.9900000000000002,9.0,Licensed-StarWars,2014.0,,,57,30,6,White,Gray
30247-1,ARC-170 Starfighter,3.99,7.0,3.01,7.0,Licensed-StarWars,2014.0,,,59,33,7,White,Black
30262-1,Gorzan's Walker ,,2.0,,3.0,Lego-Brand,2014.0,,,34,19,7,Black,Transparent
30263-1,Spider Crawler,,6.0,,6.0,Lego-Brand,2014.0,,,40,19,7,Gray,Green
30264-1,Frax' Phoenix Flyer,3.99,2.0,-1.9900000000000002,4.0,Lego-Brand,2014.0,,,36,26,9,Yellow,Red
30265-1,Worriz' Fire Bike,4.69,3.0,-1.6900000000000004,9.0,Lego-Brand,2014.0,,,37,30,7,Gray,Red
30266-1,Sykor's Ice Cruiser,,4.0,,7.0,Lego-Brand,2014.0,,,25,15,7,Gray,Black
30271-1,Mikey's Mini-Shellraiser,4.99,3.0,-1.9900000000000002,4.0,Licensed-Other,2014.0,,0.03,46,25,13,Gray,Yellow
30280-1,The Piece of Resistance ,,5.0,,15.0,Licensed-Movie,2014.0,,,38,23,7,Gray,Gray
30281-1,Micro Manager Battle ,,3.0,,,Licensed-Movie,2014.0,,,32,24,7,Black,Gray
30282-1,Super Secret Police Enforcer ,4.99,4.0,-0.9900000000000002,9.0,Licensed-Movie,2014.0,,,45,33,9,Black,White
30300-1,The Batman Tumbler,3.99,3.0,-0.9900000000000002,6.0,Licensed-Other,2014.0,,,57,30,6,Black,Gray
30301-1,Batwing,4.99,3.0,-1.9900000000000002,9.0,Licensed-Other,2014.0,,0.05,47,31,9,Black,Gray
30302-1,Spider-Man,3.99,4.0,0.009999999999999787,8.0,Licensed-Other,2014.0,,,45,29,8,Blue,Gray
30310-1,Arctic Scout,,4.0,,3.0,Modern-City,2014.0,,,46,35,11,Yellow,Gray
31013-1,Red Thunder,4.99,4.0,-0.9900000000000002,,Advanced-models,2014.0,643.9159999999998,0.08,72,47,9,Red,Gray
31014-1,Power Digger,4.99,4.0,-0.9900000000000002,8.0,Advanced-models,2014.0,643.9159999999998,0.07,67,36,7,Black,Yellow
31015-1,Emerald Express,4.99,6.0,1.0099999999999998,12.0,Advanced-models,2014.0,643.9159999999998,0.08,61,39,7,Black,Gray
31015-1,Emerald Express,4.99,6.0,1.0099999999999998,12.0,Advanced-models,2014.0,643.9159999999998,0.08,61,39,7,Black,Gray
31017-1,Sunset Speeder,12.99,5.0,-7.99,,Advanced-models,2014.0,1238.826,0.2,127,59,11,Yellow,Black
31018-1,Highway Cruiser,12.99,6.0,-6.99,10.0,Advanced-models,2014.0,1642.7910000000006,0.2,135,67,12,Gray,Gray
31019-1,Forest Animals,19.99,12.0,-7.989999999999998,9.0,Advanced-models,2014.0,2301.9320000000002,0.33,276,107,13,Brown,Tan
31020-1,Twinblade Adventures,17.99,10.0,-7.989999999999998,8.0,Advanced-models,2014.0,2388.455,0.34,223,86,13,Black,Gray
31021-1,Furry Creatures,19.99,19.0,-0.9899999999999984,14.100000000000001,Advanced-models,2014.0,2301.9320000000002,0.37,296,106,10,White,Black
31022-1,Turbo Quad,24.99,13.0,-11.989999999999998,,Advanced-models,2014.0,3052.562,0.41,191,84,9,Gray,Yellow
31023-1,Yellow Racers,29.99,16.0,-13.989999999999998,,Advanced-models,2014.0,3989.2259999999997,0.59,340,131,13,Black,Yellow
31024-1,Roaring Power,29.99,14.0,-15.989999999999998,4.0,Advanced-models,2014.0,3989.2259999999997,0.67,385,114,14,Red,Black
31025-1,Mountain Hut,39.99,29.0,-10.990000000000002,18.0,Advanced-models,2014.0,5604.704000000002,1.02,567,155,27,Brown,Gray
31026-1,Bike Shop & Cafe,89.99,70.0,-19.989999999999995,14.100000000000001,Advanced-models,2014.0,12882.239999999998,1.79,1024,245,29,White,Black
40108-1,Balloon Cart,4.99,16.0,11.01,5.0,Advanced-models,2014.0,,,69,38,13,Red,Gray
40109-1,MINI Cooper Mini Model,,13.0,,9.0,Advanced-models,2014.0,,,64,33,10,Green,Black
40110-1,LEGO City Coin Bank,14.99,9.0,-5.99,,Modern-City,2014.0,1862.0,0.25,125,59,11,Gray,Gray
40112-1,Catwalk phone stand,14.99,2.0,-12.99,,Bigfig-Girls,2014.0,,,150,64,13,White,Black
40114-1,Buildable Jewellery Box,14.99,,,9.0,Bigfig-Girls,2014.0,,0.35,207,50,11,White,Tan
40116-1,Hero Robot,,,,,Constraction,2014.0,,,34,22,9,Black,Gray
40117-1,Villains Minimodel,,7.0,,,Constraction,2014.0,,,28,14,5,Black,Transparent
41026-1,Sunshine Harvest,19.99,10.0,-9.989999999999998,5.0,Bigfig-Girls,2014.0,3052.562,0.35,257,119,26,White,Red
41027-1,Mia's Lemonade Stand,9.99,7.0,-2.99,4.0,Bigfig-Girls,2014.0,996.1649999999997,0.12,130,77,23,White,Yellow
41028-1,Emma's Lifeguard Post,9.99,4.0,-5.99,14.100000000000001,Bigfig-Girls,2014.0,996.1649999999997,0.12,87,60,20,White,Red
41029-1,Stephanie's New Born Lamb,9.99,5.0,-4.99,1.0,Bigfig-Girls,2014.0,996.1649999999997,0.15,96,55,18,White,Blue
41030-1,Olivia's Ice Cream Bike,9.99,7.0,-2.99,5.0,Bigfig-Girls,2014.0,996.1649999999997,0.12,105,63,22,White,Red
41031-1,Andrea's Mountain Hut,9.99,6.0,-3.99,4.0,Bigfig-Girls,2014.0,996.1649999999997,0.13,126,56,16,Tan,Blue
41032-1,First Aid Jungle Bike,14.99,8.0,-6.99,,Bigfig-Girls,2014.0,1642.7910000000006,0.2,166,96,23,Gray,Brown
41033-1,Jungle Falls Rescue,19.99,9.0,-10.989999999999998,10.0,Bigfig-Girls,2014.0,3052.562,0.41,198,108,21,Gray,Gray
41034-1,Summer Caravan,29.99,17.0,-12.989999999999998,4.0,Bigfig-Girls,2014.0,3989.2259999999997,0.45,329,144,26,White,Blue
41035-1,Heartlake Juice Bar,29.99,16.0,-13.989999999999998,10.0,Bigfig-Girls,2014.0,4359.156,0.56,295,132,24,White,Green
41036-1,Jungle Bridge Rescue,29.99,16.0,-13.989999999999998,5.0,Bigfig-Girls,2014.0,4359.156,0.57,392,183,36,Gray,Gray
41037-1,Stephanie's Beach House,39.99,26.0,-13.990000000000002,9.0,Bigfig-Girls,2014.0,7105.964,0.82,411,179,33,White,Red
41038-1,Jungle Rescue Base,59.99,25.0,-34.99,,Bigfig-Girls,2014.0,8256.96,0.94,499,224,35,Brown,Gray
41039-1,Sunshine Ranch,69.99,55.0,-14.989999999999995,,Bigfig-Girls,2014.0,11141.91,1.33,754,232,34,White,Red
41041-1,Turtle's Little Paradise,3.99,2.0,-1.9900000000000002,12.899999999999999,Bigfig-Girls,2014.0,351.0,0.09,48,31,12,Green,Brown
41042-1,Tiger's Beautiful Temple,3.99,3.0,-0.9900000000000002,8.0,Bigfig-Girls,2014.0,351.0,0.04,47,25,12,Yellow,Red
41043-1,Penguin's Playground,3.99,4.0,0.009999999999999787,4.0,Bigfig-Girls,2014.0,351.0,0.04,51,34,10,White,Transparent
41044-1,Macaw's Fountain,3.99,3.0,-0.9900000000000002,6.0,Bigfig-Girls,2014.0,351.0,0.04,42,28,13,White,Yellow
41045-1,Orangutan's Banana Tree,3.99,3.0,-0.9900000000000002,3.0,Bigfig-Girls,2014.0,351.0,0.04,41,22,10,Green,Tan
41046-1,Brown Bear's River,3.99,3.0,-0.9900000000000002,4.0,Bigfig-Girls,2014.0,351.0,0.05,42,30,13,White,Blue
41047-1,Seal's Little Rock,,3.0,,7.0,Bigfig-Girls,2014.0,,,41,27,13,Tan,Blue
41048-1,Lion Cub's Savanna,,3.0,,4.0,Bigfig-Girls,2014.0,,,50,34,14,Brown,Tan
41049-1,Panda's Bamboo,,4.0,,3.0,Bigfig-Girls,2014.0,,,51,29,9,Brown,Tan
41050-1,Ariel's Amazing Treasures,12.99,15.0,2.01,3.0,Licensed-Other,2014.0,996.1649999999997,0.12,84,48,19,Yellow,Red
41051-1,Merida's Highland Games,19.99,35.0,15.010000000000002,9.899999999999999,Licensed-Other,2014.0,2388.455,0.27,155,87,28,Tan,Brown
41052-1,Ariel's Magical Kiss,29.99,13.0,-16.99,11.100000000000001,Licensed-Other,2014.0,3989.2259999999997,0.44,265,111,29,Yellow,Brown
41053-1,Cinderella's Dream Carriage,29.99,14.0,-15.989999999999998,4.0,Licensed-Other,2014.0,3989.2259999999997,0.39,286,101,23,White,Blue
41054-1,Rapunzel's Creativity Tower,39.99,44.0,4.009999999999998,9.0,Licensed-Other,2014.0,5615.1839999999975,0.58,327,141,30,Yellow,Gray
41055-1,Cinderella's Romantic Castle,69.99,50.0,-19.989999999999995,5.0,Licensed-Other,2014.0,12578.328000000001,1.27,684,236,35,White,Yellow
41056-1,Heartlake News Van,24.99,11.0,-13.989999999999998,10.0,Bigfig-Girls,2014.0,3989.2259999999997,0.45,276,122,24,White,Gray
41057-1,Heartlake Horse Show,39.99,37.0,-2.990000000000002,,Bigfig-Girls,2014.0,5604.704000000002,0.67,391,179,31,White,Tan
41058-1,Heartlake Shopping Mall,109.99,57.0,-52.989999999999995,,Bigfig-Girls,2014.0,17055.36,1.89,1230,442,43,White,Red
41059-1,Jungle Tree Sanctuary,29.99,22.0,-7.989999999999998,,Bigfig-Girls,2014.0,4359.156,0.59,337,139,29,Brown,Tan
41500-1,Flain,4.99,11.0,6.01,23.0,Licensed-Other,2014.0,351.0,0.05,59,29,7,Red,Red
41501-1,Vulk,4.99,7.0,2.01,5.0,Licensed-Other,2014.0,351.0,0.05,74,33,7,Black,Red
41502-1,Zorch,4.99,9.0,4.01,9.0,Licensed-Other,2014.0,351.0,0.05,46,27,7,Red,Red
41503-1,Krader,4.99,8.0,3.01,5.0,Licensed-Other,2014.0,351.0,0.05,71,34,5,Black,Gray
41504-1,Seismo,4.99,10.0,5.01,,Licensed-Other,2014.0,351.0,0.05,53,25,5,Black,Gray
41505-1,Shuff,4.99,7.0,2.01,9.0,Licensed-Other,2014.0,351.0,0.05,55,27,6,Gray,Black
41506-1,Teslo,4.99,10.0,5.01,5.0,Licensed-Other,2014.0,351.0,0.05,56,34,7,Yellow,Black
41507-1,Zaptor,4.99,8.0,3.01,,Licensed-Other,2014.0,351.0,0.05,63,27,6,Yellow,Yellow
41508-1,Volectro,4.99,17.0,12.01,5.0,Licensed-Other,2014.0,351.0,0.05,73,28,7,Yellow,Yellow
41509-1,Slumbo,4.99,5.0,0.009999999999999787,,Licensed-Other,2014.0,351.0,0.05,66,37,8,Black,Blue
41510-1,Lunk,4.99,5.0,0.009999999999999787,7.0,Licensed-Other,2014.0,351.0,0.04,54,28,9,Blue,Blue
41511-1,Flurr,4.99,6.0,1.0099999999999998,,Licensed-Other,2014.0,351.0,0.04,49,28,9,Blue,Black
41512-1,Chomly,4.99,4.0,-0.9900000000000002,,Licensed-Other,2014.0,351.0,0.06,74,38,8,Black,Brown
41513-1,Gobba,4.99,5.0,0.009999999999999787,,Licensed-Other,2014.0,351.0,0.05,61,28,9,Brown,Black
41514-1,Jawg,4.99,8.0,3.01,,Licensed-Other,2014.0,351.0,0.05,63,26,8,Brown,Brown
41515-1,Kraw,4.99,6.0,1.0099999999999998,,Licensed-Other,2014.0,351.0,0.05,73,28,6,Black,Yellow
41516-1,Tentro,4.99,9.0,4.01,3.0,Licensed-Other,2014.0,351.0,0.05,73,29,6,Yellow,Black
41517-1,Balk,4.99,5.0,0.009999999999999787,,Licensed-Other,2014.0,351.0,0.05,72,35,6,Black,Yellow
41518-1,Glomp,4.99,4.0,-0.9900000000000002,,Licensed-Other,2014.0,351.0,0.05,69,32,8,Green,Green
41519-1,Glurt,4.99,3.0,-1.9900000000000002,,Licensed-Other,2014.0,351.0,0.05,65,38,8,Black,Green
41520-1,Torts,4.99,3.0,-1.9900000000000002,5.0,Licensed-Other,2014.0,351.0,0.05,50,25,8,Green,Green
41521-1,Footi,4.99,5.0,0.009999999999999787,,Licensed-Other,2014.0,351.0,0.05,77,30,9,Tan,Tan
41522-1,Scorpi,4.99,5.0,0.009999999999999787,,Licensed-Other,2014.0,351.0,0.05,78,34,8,Tan,Black
41523-1,Hoogi,4.99,5.0,0.009999999999999787,,Licensed-Other,2014.0,351.0,0.05,74,31,8,Tan,Black
41524-1,Mesmo,4.99,5.0,0.009999999999999787,5.0,Licensed-Other,2014.0,351.0,0.05,70,36,5,Blue,Black
41525-1,Magnifo,4.99,4.0,-0.9900000000000002,3.0,Licensed-Other,2014.0,351.0,0.05,65,40,8,Black,Blue
41526-1,Wizwuz,4.99,5.0,0.009999999999999787,4.0,Licensed-Other,2014.0,351.0,0.05,73,31,8,Black,Gray
42020-1,Twin-rotor Helicopter,12.99,8.0,-4.99,22.0,Technical,2014.0,1350.3569999999995,0.2,152,55,9,Gray,Black
42021-1,Snowmobile,19.99,12.0,-7.989999999999998,9.0,Technical,2014.0,1773.2159999999994,0.26,192,50,10,Black,Gray
42022-1,Hot Rod,39.99,23.0,-16.990000000000002,8.0,Technical,2014.0,4732.98,0.67,426,101,13,Black,Gray
42023-1,Construction Crew,69.99,43.0,-26.989999999999995,14.100000000000001,Technical,2014.0,10016.64,1.07,865,151,12,Black,Gray
42024-1,Container Truck,79.99,67.0,-12.989999999999995,17.2,Technical,2014.0,12317.759999999998,1.36,960,130,13,Gray,Black
42025-1,Cargo Plane,139.99,98.0,-41.99000000000001,30.0,Technical,2014.0,19139.652,2.04,1314,154,12,Black,Gray
42026-1,Black Champion Racer,19.99,12.0,-7.989999999999998,5.0,Technical,2014.0,1773.2159999999994,0.27,138,41,8,Black,Gray
42027-1,Desert Racer,19.99,12.0,-7.989999999999998,5.0,Technical,2014.0,2253.4619999999995,0.29,155,54,9,Black,Gray
42028-1,Bulldozer,49.99,36.0,-13.990000000000002,5.0,Technical,2014.0,5615.1839999999975,0.93,625,101,9,Black,Yellow
42029-1,Customised Pick-Up Truck,99.99,76.0,-23.989999999999995,12.0,Technical,2014.0,13857.48,1.61,1077,153,13,Black,Gray
42030-1,Volvo L350F Wheel Loader,249.99,191.0,-58.99000000000001,18.0,Technical,2014.0,34640.640000000014,3.59,1660,190,13,Black,Yellow
44015-1,EVO Walker,9.99,6.0,-3.99,,Constraction,2014.0,2737.0,0.1,50,35,12,Black,Yellow
44016-1,JAW Beast vs. STORMER,9.99,9.0,-0.9900000000000002,7.0,Constraction,2014.0,2737.0,0.09,49,27,10,Black,Blue
44017-1,STORMER Freeze Machine,14.99,13.0,-1.9900000000000002,4.0,Constraction,2014.0,4095.0,0.14,87,52,13,Black,White
44018-1,FURNO Jet Machine,14.99,13.0,-1.9900000000000002,4.0,Constraction,2014.0,4095.0,0.15,78,40,17,Black,Red
44019-1,ROCKA Stealth Machine,14.99,12.0,-2.99,3.0,Constraction,2014.0,4095.0,0.1,88,45,13,Black,Gray
44020-1,FLYER Beast vs. BREEZ,14.99,16.0,1.0099999999999998,4.0,Constraction,2014.0,4095.0,0.15,91,41,10,Black,Blue
44021-1,SPLITTER Beast vs. FURNO & EVO,19.99,19.0,-0.9899999999999984,5.0,Constraction,2014.0,7056.0,0.23,108,51,15,Black,Gray
44022-1,EVO XL Machine,24.99,22.0,-2.9899999999999984,10.0,Constraction,2014.0,7056.0,0.23,192,63,16,Black,Yellow
44023-1,ROCKA Crawler,9.99,7.0,-2.99,5.0,Constraction,2014.0,2737.0,0.07,54,36,13,Black,Yellow
44024-1,TUNNELER Beast vs. SURGE,9.99,10.0,0.009999999999999787,9.0,Constraction,2014.0,2737.0,0.07,59,31,11,Black,Red
44025-1,BULK Drill Machine,14.99,11.0,-3.99,,Constraction,2014.0,4095.0,0.12,111,57,16,Black,Transparent
44026-1,CRYSTAL Beast vs. BULK,14.99,12.0,-2.99,4.0,Constraction,2014.0,4095.0,0.11,83,40,13,Black,Transparent
44027-1,BREEZ Flea Machine,14.99,9.0,-5.99,,Constraction,2014.0,4095.0,0.11,101,59,15,Black,Green
44028-1,SURGE & ROCKA Combat Machine,24.99,23.0,-1.9899999999999984,,Constraction,2014.0,3606.1679999999997,0.43,187,75,16,Black,Gray
44029-1,"QUEEN Beast vs. FURNO, EVO & STORMER",34.99,41.0,6.009999999999998,4.0,Constraction,2014.0,4359.156,0.49,216,80,20,Black,Yellow
60032-1,Arctic Snowmobile,6.99,6.0,-0.9900000000000002,27.3,Modern-City,2014.0,643.9159999999998,0.08,47,37,10,Yellow,Gray
60033-1,Arctic Ice Crawler,14.99,9.0,-5.99,8.0,Modern-City,2014.0,1773.2159999999994,0.22,119,68,11,Gray,Gray
60034-1,Arctic Helicrane,39.99,29.0,-10.990000000000002,5.0,Modern-City,2014.0,4359.156,0.56,277,145,20,Black,Gray
60035-1,Arctic Outpost,49.99,36.0,-13.990000000000002,10.0,Modern-City,2014.0,7105.964,0.74,386,182,16,Gray,Yellow
60036-1,Arctic Base Camp,89.99,65.0,-24.989999999999995,19.2,Modern-City,2014.0,12882.239999999998,1.49,764,295,22,Yellow,Gray
60041-1,Crook Pursuit,6.99,4.0,-2.99,4.0,Modern-City,2014.0,643.9159999999998,0.07,44,34,14,Black,Gray
60042-1,High Speed Police Chase,19.99,12.0,-7.989999999999998,12.0,Modern-City,2014.0,1773.2159999999994,0.21,117,66,19,White,Black
60043-1,Prisoner Transporter,24.99,14.0,-10.989999999999998,11.100000000000001,Modern-City,2014.0,3052.562,0.36,207,106,15,White,Gray
60044-1,Mobile Police Unit,44.99,20.0,-24.990000000000002,28.799999999999997,Modern-City,2014.0,5704.788000000001,0.77,388,154,16,White,Black
60045-1,Police Patrol,44.99,25.0,-19.990000000000002,,Modern-City,2014.0,7105.964,0.81,430,220,22,Gray,White
60046-1,Helicopter Surveillance,74.99,34.0,-40.989999999999995,8.0,Modern-City,2014.0,11877.84,1.25,528,212,24,Gray,Black
60047-1,Police Station,99.99,54.0,-45.989999999999995,18.0,Modern-City,2014.0,20321.28,2.2,897,323,23,White,Gray
60048-1,Police Dog Unit,29.99,22.0,-7.989999999999998,8.0,Modern-City,2014.0,3989.2259999999997,0.48,248,143,21,Gray,White
60049-1,Helicopter Transporter,44.99,30.0,-14.990000000000002,8.0,Modern-City,2014.0,7105.964,0.74,381,187,21,White,Gray
60050-1,Train Station,64.99,71.0,6.010000000000005,12.899999999999999,Modern-City,2014.0,11877.84,1.24,439,185,25,Gray,Gray
60051-1,High-speed Passenger Train,149.99,88.0,-61.99000000000001,21.0,Modern-City,2014.0,22659.588000000003,2.27,615,124,19,Gray,White
60052-1,Cargo Train,199.99,148.0,-51.99000000000001,32.199999999999996,Modern-City,2014.0,25959.528,2.92,922,320,23,Black,Gray
60053-1,Race Car,9.99,8.0,-1.9900000000000002,21.0,Modern-City,2014.0,1350.3569999999995,0.15,110,61,12,Black,White
60054-1,Light Repair Truck,9.99,9.0,-0.9900000000000002,10.0,Modern-City,2014.0,996.1649999999997,0.15,100,68,16,Gray,Yellow
60055-1,Monster Truck,9.99,5.0,-4.99,4.0,Modern-City,2014.0,1350.3569999999995,0.16,82,46,10,Black,Green
60056-1,Tow Truck,19.99,26.0,6.010000000000002,12.899999999999999,Modern-City,2014.0,3603.024,0.44,236,114,16,Gray,Blue
60057-1,Camper Van,19.99,22.0,2.0100000000000016,22.0,Modern-City,2014.0,3052.562,0.43,201,101,19,White,Gray
60058-1,SUV with Watercraft,19.99,12.0,-7.989999999999998,9.0,Modern-City,2014.0,3052.562,0.41,218,93,17,Black,Gray
60059-1,Logging Truck,19.99,34.0,14.010000000000002,12.899999999999999,Modern-City,2014.0,3052.562,0.4,238,106,19,Black,Green
60060-1,Auto Transporter,29.99,30.0,0.010000000000001563,15.0,Modern-City,2014.0,6152.874,0.62,360,120,17,Black,Gray
60061-1,Airport Fire Truck,29.99,39.0,9.010000000000002,15.0,Modern-City,2014.0,6152.874,0.7,333,115,15,Gray,Gray
60062-1,Arctic Icebreaker,129.99,120.0,-9.990000000000009,5.0,Modern-City,2014.0,17055.36,1.71,741,333,23,White,Black
60064-1,Arctic Supply Plane,49.99,63.0,13.009999999999998,5.0,Modern-City,2014.0,8064.0,,389,177,18,Gray,Yellow
70123-1,Lion Legend Beast,9.99,8.0,-1.9900000000000002,12.899999999999999,Lego-Brand,2014.0,791.2919999999997,0.11,122,53,13,Tan,Gray
70124-1,Eagle Legend Beast,9.99,7.0,-2.99,9.0,Lego-Brand,2014.0,791.2919999999997,0.1,110,52,10,White,Blue
70125-1,Gorilla Legend Beast,9.99,6.0,-3.99,4.0,Lego-Brand,2014.0,791.2919999999997,0.11,110,49,11,Brown,Tan
70126-1,Crocodile Legend Beast,9.99,9.0,-0.9900000000000002,8.0,Lego-Brand,2014.0,791.2919999999997,0.1,126,49,11,Green,Gray
70127-1,Wolf Legend Beast,9.99,9.0,-0.9900000000000002,8.0,Lego-Brand,2014.0,791.2919999999997,0.11,114,49,10,White,Gray
70128-1,Braptor's Wing Striker,14.99,10.0,-4.99,7.0,Lego-Brand,2014.0,1773.2159999999994,0.2,155,87,19,Black,Gray
70129-1,Lavertus' Twin Blade,19.99,12.0,-7.989999999999998,14.0,Lego-Brand,2014.0,2301.9320000000002,0.28,191,97,19,Black,Yellow
70130-1,Sparratus' Spider Stalker,24.99,14.0,-10.989999999999998,4.0,Lego-Brand,2014.0,3052.562,0.35,291,111,19,Black,Gray
70131-1,Rogon's Rock Flinger,29.99,21.0,-8.989999999999998,7.0,Lego-Brand,2014.0,4420.464,0.45,256,115,12,Gray,White
70132-1,Scorm's Scorpion Stinger,39.99,30.0,-9.990000000000002,5.0,Lego-Brand,2014.0,5604.704000000002,0.61,433,160,23,Black,Gray
70133-1,Spinlyn's Cavern,39.99,20.0,-19.990000000000002,9.0,Lego-Brand,2014.0,,,432,206,17,Black,Gray
70134-1,Lavertus' Outland Base,59.99,39.0,-20.990000000000002,4.0,Lego-Brand,2014.0,,,682,212,24,Black,Gray
70135-1,Cragger's Fire Striker,39.99,14.0,-25.990000000000002,5.0,Lego-Brand,2014.0,5604.704000000002,0.67,379,142,22,Red,Gray
70136-1,Banana Bash,12.99,9.0,-3.99,,Lego-Brand,2014.0,3685.176,0.16,115,53,14,Brown,Black
70137-1,Bat Strike,12.99,2.0,-10.99,5.0,Lego-Brand,2014.0,3685.176,0.14,91,43,12,Black,Gray
70138-1,Web Dash,12.99,,,,Lego-Brand,2014.0,3685.176,0.13,69,33,11,Black,Green
70139-1,Sky Launch,12.99,12.0,-0.9900000000000002,,Lego-Brand,2014.0,3685.176,0.15,106,52,15,White,Transparent
70140-1,Stinger Duel,19.99,17.0,-2.9899999999999984,,Lego-Brand,2014.0,3685.176,0.15,75,43,14,Black,Transparent
70141-1,Vardy's Ice Vulture Glider,19.99,10.0,-9.989999999999998,12.899999999999999,Lego-Brand,2014.0,2301.9320000000002,0.31,216,108,22,Gray,Brown
70142-1,Eris' Fire Eagle Flyer,29.99,7.0,-22.99,5.0,Lego-Brand,2014.0,4420.464,0.49,329,141,20,Blue,Black
70143-1,Sir Fangar's Sabre-Tooth Walker,39.99,24.0,-15.990000000000002,4.0,Lego-Brand,2014.0,5604.704000000002,0.69,438,163,18,Black,Gray
70144-1,Laval's Fire Lion,49.99,30.0,-19.990000000000002,8.0,Lego-Brand,2014.0,7105.964,0.85,448,179,19,Black,Gray
70145-1,Maula's Ice Mammoth Stomper,89.99,48.0,-41.989999999999995,19.2,Lego-Brand,2014.0,12882.239999999998,1.29,599,204,20,Black,Transparent
70146-1,Flying Phoenix Fire Temple,119.99,56.0,-63.989999999999995,5.0,Lego-Brand,2014.0,19139.652,2.05,1300,331,27,Gray,Black
